region	.1 Percentile	99.9 Percentile	Mean	Total
LOC124901387	1.77862	2.21832	2.01457	2569
CEP85L	1.47628	2.37438	2.03326	2569
LOC105377971	1.88003	2.53894	2.02831	2569
BRD7P3	1.6271	2.63033	1.98707	2569
PLN	1.21382	2.24843	2.04812	2569
LOC107986524	1.20193	2.1963	2.01622	2569
LOC124901388	1.22006	2.2243	2.01446	2569
SELENOKP3	1.19431	2.76123	2.20224	2569
MCM9	1.86042	2.12516	2.01386	2569
ASF1A	1.8598	2.25205	2.07694	2569
LOC124901389	1.90926	2.10191	2.00257	2569
FAM184A	1.92503	2.09086	2.0158	2569
MIR548B	1.53577	2.66134	2.08063	2569
MAN1A1	1.77242	2.123	2.01137	2569
LOC285762	1.85651	2.13982	1.988	2569
LOC107986525	1.82739	2.13386	1.99399	2569
LOC105377975	1.8025	2.061	1.98535	2569
LOC105377972	1.177	2.2303	2.02813	2569
LOC124901390	1.78451	2.17175	1.96894	2569
MIR3144	1.16888	2.51919	1.86211	2569
LOC105377977	1.12954	2.02873	1.9063	2569
TBC1D32	1.16216	1.978	1.89509	2569
GJA1	1.76551	2.13462	1.95232	2569
LOC105377979	1.80734	2.03086	1.93277	2569
HSF2	1.78511	2.09775	1.93573	2569
SERINC1	1.78226	2.064	1.93042	2569
PKIB	1.819	2.01343	1.92704	2569
LOC124901391	1.61672	2.10591	1.88782	2569
FABP7	1.76354	2.03405	1.8963	2569
SMPDL3A	1.75908	2.1223	1.95308	2569
LOC124901392	1.47896	2.395	1.93314	2569
CLVS2	1.43423	2.00143	1.90518	2569
TRDN	1.7558	1.97273	1.88531	2569
LOC124901393	1.72322	2.05216	1.90554	2569
LOC105377984	1.58537	2.16032	1.88547	2569
TRDN-AS1	1.69534	2.08446	1.91387	2569
LOC105377982	1.73154	1.9853	1.87147	2569
LOC105377981	1.73028	2.03443	1.89674	2569
NKAIN2	1.76731	2.00243	1.90487	2569
RNF217-AS1	1.77328	2.04743	1.92536	2569
RNF217	1.87351	2.05275	1.9709	2569
LOC124901394	1.7123	2.2603	2.01966	2569
TPD52L1	1.89726	2.45416	1.98387	2569
LOC100126584	1.83103	2.1723	1.99808	2569
LOC124901395	1.76392	2.30916	2.06936	2569
HDDC2	1.77777	2.13773	1.96668	2569
LOC107986640	1.80305	2.20259	2.00751	2569
LOC102723341	1.88057	2.0613	1.98164	2569
HEY2-AS1	1.93977	2.11846	2.03537	2569
LINC02523	1.85951	2.11743	1.99203	2569
HEY2	1.80442	2.24278	2.05913	2569
NCOA7	1.91734	2.17062	2.05081	2569
NCOA7-AS1	1.88228	2.23346	2.05441	2569
LOC124901397	1.56063	2.532	2.07043	2569
HINT3	1.86751	2.20859	2.02478	2569
TRMT11	1.8667	2.1633	2.06985	2569
CENPW	1.90931	2.0983	2.01513	2569
MIR588	1.49473	2.61484	2.01376	2569
LOC105377992	1.89811	2.09243	2.00313	2569
LOC105377993	1.86851	2.13918	2.00052	2569
LOC105377989	1.89139	2.052	1.98414	2569
LOC105377991	1.65631	2.33516	1.96126	2569
RSPO3	1.85253	2.09143	1.98871	2569
LOC124901398	1.71751	2.26016	1.99672	2569
RNF146	1.78885	2.14586	1.96835	2569
ECHDC1	1.86488	2.13789	1.99774	2569
LOC105377994	1.84114	2.18774	2.0061	2569
KIAA0408	1.77618	2.1583	2.0006	2569
SOGA3-KIAA0408	1.90726	2.12102	2.01444	2569
LOC124901399	1.529	2.3813	2.00287	2569
MTCL3	1.87151	2.14	2.01025	2569
LOC107986642	1.6995	2.26702	2.01107	2569
C6orf58	1.83603	2.1853	2.00691	2569
LOC105377995	1.74003	2.20343	1.9738	2569
LOC105377996	1.74368	2.12943	1.9713	2569
THEMIS	1.8697	2.10373	1.98561	2569
LOC124901543	1.4428	2.51246	2.0288	2569
LOC105377998	1.83185	2.11146	1.96757	2569
LAMA2	1.92957	2.10532	2.01435	2569
LOC124901401	1.76919	2.33496	2.02896	2569
LOC102723409	1.953	2.2611	2.06414	2569
ARHGAP18	1.91654	2.40305	2.05542	2569
TMEM244	1.80816	2.95202	2.01584	2569
LOC105377999	1.95505	2.54758	2.06099	2569
L3MBTL3	1.92451	2.14675	2.03383	2569
SAMD3	1.8588	2.14502	2.00303	2569
LOC112267974	1.6928	2.23443	1.96359	2569
TMEM200A	1.90628	2.12386	2.02026	2569
LOC105378002	1.71426	2.24334	1.98308	2569
LOC105378003	1.85531	2.12273	2.00035	2569
SMLR1	1.7093	2.17662	1.95235	2569
EPB41L2	1.91182	2.083	1.99553	2569
LOC105378004	1.81388	2.2363	2.0284	2569
LOC102723445	1.80437	2.12986	1.95609	2569
AKAP7	1.92714	2.11759	2.02095	2569
LOC105378005	1.87726	2.07716	1.98216	2569
ARG1	1.80834	2.1653	2.00715	2569
MED23	1.90782	2.1203	2.02484	2569
ENPP3	1.874	2.07886	1.9919	2569
OR2A4	1.29134	2.80703	2.09769	2569
CTAGE9	1.22737	2.78189	2.05249	2569
MIR548H5	0.92791	2.67753	2.0546	2569
ENPP1	1.86993	2.08759	1.99143	2569
CCN2-AS1	1.89228	2.06802	1.97748	2569
CCN2	1.63633	2.26843	1.96914	2569
MIR548AJ1	1.50914	2.65889	2.07446	2569
LINC01013	1.83405	2.12386	1.99781	2569
MOXD1	1.86277	2.119	2.01366	2569
STX7	1.90057	2.14189	2.02449	2569
TAAR9	1.63757	2.47153	2.02658	2569
TAAR8	1.65796	2.5	2.08064	2569
TAAR6	1.48564	2.41489	1.99309	2569
TAAR5	1.81537	2.1373	1.97005	2569
TAAR3P	1.46673	2.31743	1.91112	2569
TAAR2	1.71665	2.19618	1.97226	2569
TAAR1	1.77316	2.15602	1.9782	2569
VNN1	1.80003	2.18016	1.98956	2569
VNN3P	1.76812	2.25221	2.01746	2569
VNN2	1.63312	2.19159	2.01258	2569
SLC18B1	1.86177	2.1923	2.03837	2569
LOC107986644	1.74257	2.19643	1.98499	2569
RPS12	1.59679	2.41848	1.97794	2569
SNORD101	1.5136	2.54932	2.01588	2569
SNORD100	1.34721	2.54616	1.98131	2569
SNORA33	1.34721	2.54616	1.98131	2569
LOC105378008	1.88508	2.08743	2.00342	2569
LINC00326	1.71361	2.15973	1.99605	2569
LOC124901231	1.73242	2.16859	1.9894	2569
EYA4	1.70598	2.05843	1.96685	2569
LOC124901403	1.7275	2.1213	1.94694	2569
TARID	1.71632	2.07143	1.98559	2569
LOC124901402	1.73495	2.17118	2.01418	2569
LINC01312	1.72048	2.14862	2.01311	2569
TCF21	1.72482	2.20932	1.96642	2569
TBPL1	1.76375	2.1883	2.04532	2569
LOC128092253	1.79273	2.192	2.04517	2569
SLC2A12	1.74992	2.1353	2.03248	2569
LOC124901404	1.69438	2.16334	2.03389	2569
HMGA1P7	1.56088	2.31146	2.02083	2569
SGK1	1.77154	2.13343	2.02853	2569
LOC124901531	1.25215	2.49475	1.90388	2569
LOC105378009	1.68949	2.2603	2.06865	2569
CT69	1.77931	2.17086	2.00242	2569
LINC01010	1.7891	2.17118	2.01014	2569
LINC03002	1.7516	2.25294	2.05044	2569
LOC101928277	1.64572	2.18286	2.07266	2569
ALDH8A1	1.68577	2.28237	2.12771	2569
HBS1L	1.59357	2.29702	2.10264	2569
MIR3662	1.55747	2.89901	2.17066	2569
LOC124901405	1.63651	2.4833	2.1951	2569
LOC124901406	1.72893	2.68648	2.24741	2569
LOC105378010	1.70083	2.43486	2.11372	2569
MYB	1.66217	2.33802	2.14477	2569
LOC105378011	1.64214	2.32248	2.13309	2569
MIR548A2	1.53818	2.76246	2.17499	2569
AHI1	1.68084	2.25286	2.11867	2569
LOC124901407	1.65893	2.39043	2.10683	2569
AHI1-DT	1.26787	2.20186	2.08444	2569
LINC02524	1.14566	2.35259	2.06918	2569
LOC105378012	1.64831	2.3013	2.08447	2569
LOC101928326	1.64775	2.38978	2.08998	2569
PDE7B	1.95811	2.14373	2.05437	2569
LOC101928373	1.91851	2.24343	2.08603	2569
PDE7B-AS1	1.90926	2.20259	2.04293	2569
MTFR2	1.81542	2.27286	2.07179	2569
BCLAF1	1.91885	2.32175	2.09543	2569
LOC124901408	1.90081	2.30891	2.12281	2569
MAP7	1.96842	2.17543	2.0807	2569
MAP7-AS1	1.65839	2.33866	2.00768	2569
MAP3K5	1.99528	2.21686	2.1014	2569
MAP3K5-AS1	1.86016	2.22294	2.05272	2569
LOC124901410	1.72382	2.36373	2.0383	2569
MAP3K5-AS2	1.63032	2.50186	2.12067	2569
PEX7	1.96862	2.23843	2.1061	2569
LOC124900226	1.58856	2.70255	2.1477	2569
SLC35D3	1.8536	2.40573	2.14806	2569
NHEG1	1.62558	2.23405	1.89441	2569
IL20RA	1.73254	2.21805	2.03981	2569
IL22RA2	1.80422	2.27316	2.10925	2569
IFNGR1	1.75959	2.28373	2.12168	2569
LOC105378017	1.80968	2.28516	2.06878	2569
LOC102723633	1.80309	2.25943	2.07807	2569
OLIG3	1.79061	2.50396	2.1618	2569
LINC03004	1.75339	2.36505	2.12578	2569
LOC105378018	1.707	2.46932	2.07893	2569
LOC124901411	1.84971	2.42859	2.17225	2569
LINC02539	1.84688	2.41686	2.17732	2569
WAKMAR2	1.80336	2.30086	2.12827	2569
TNFAIP3	1.86775	2.3783	2.15183	2569
SIMALR	1.5821	2.52791	2.15162	2569
LINC02865	1.72245	2.3473	2.09258	2569
LOC105378021	1.77863	2.29759	2.0957	2569
PERP	1.80687	2.3003	2.08291	2569
ARFGEF3	1.84478	2.249	2.1357	2569
PBOV1	1.76305	2.52055	2.14634	2569
SMIM28	1.70703	2.44289	2.13421	2569
HEBP2	1.84405	2.27102	2.10456	2569
NHSL1	1.80293	2.19686	2.09178	2569
MIR3145	1.3223	2.63332	2.0629	2569
NHSL1-AS1	1.7668	2.30818	2.05362	2569
LOC124900217	1.77977	2.31543	2.05134	2569
CCDC28A-AS1	1.78992	2.16443	2.0347	2569
CCDC28A	1.82604	2.25816	2.07778	2569
ECT2L	1.77438	2.16243	2.06936	2569
LOC124901516	1.39426	2.45905	1.94544	2569
LOC107986650	1.69215	2.2653	2.03284	2569
REPS1	1.77413	2.17873	2.05458	2569
ABRACL	1.72492	2.18143	2.01022	2569
HECA	1.73776	2.19566	2.04225	2569
TXLNB	1.72897	2.14089	2.0387	2569
LOC102723690	1.47354	2.28716	2.00322	2569
CITED2	1.64428	2.315	2.00667	2569
LOC107986651	1.74108	2.14916	2.02469	2569
LINC01625	1.66595	2.2928	2.02662	2569
LOC105378023	1.68011	2.27943	1.9747	2569
LOC105378024	1.68999	2.36566	2.04895	2569
FILNC1	1.72275	2.0673	1.97884	2569
LINC02941	1.65179	2.0753	1.9885	2569
LOC103352541	1.64906	2.16286	2.00331	2569
LOC107986652	1.53908	2.08446	1.97218	2569
LOC124901412	0.9877	2.18005	1.97076	2569
LOC105378025	0.9694	2.19386	2.0097	2569
MIR3668	1.0242	2.56691	2.05041	2569
LOC105378027	0.95304	2.03305	1.92887	2569
LOC124901414	1.09729	2.51834	1.93947	2569
LOC105378026	0.94629	2.07548	1.93477	2569
MIR4465	0.65391	1.92766	1.35488	2569
LOC102723724	1.50915	2.08989	1.89905	2569
LOC124901413	1.66092	2.09523	1.92793	2569
LOC105378029	1.59136	2.03743	1.88658	2569
LOC124901415	1.17914	2.36421	1.96478	2569
LOC105378030	1.1931	2.10686	1.97526	2569
LOC105378031	1.62233	2.05843	1.97256	2569
LOC107986654	1.78021	2.19089	2.02142	2569
NMBR	1.7291	2.09943	2.00496	2569
GJE1	1.74534	2.34064	2.03275	2569
VTA1	1.72656	2.11486	2.00849	2569
LINC02919	1.65692	2.1715	1.96012	2569
ADGRG6	1.74412	2.14286	2.05193	2569
LOC153910	1.71863	2.13386	2.03747	2569
HIVEP2	1.7444	2.20907	2.06334	2569
HIVEP2-DT	1.7724	2.28746	2.07485	2569
LINC01277	1.71794	2.20043	2.07253	2569
AIG1	1.87378	2.15286	2.07059	2569
LOC124901416	1.50213	2.1865	2.06952	2569
LOC107986656	1.82611	2.17843	2.00973	2569
ADAT2	1.84751	2.19502	2.04646	2569
PEX3	1.932	2.20086	2.06756	2569
FUCA2	1.87014	2.2293	2.06133	2569
LOC124901417	1.69722	2.35973	2.02718	2569
LOC105378035	1.85493	2.24932	2.05052	2569
PHACTR2	1.93099	2.135	2.04702	2569
PHACTR2-AS1	1.73193	2.2053	1.96814	2569
LTV1	1.88527	2.27089	2.0949	2569
ZC2HC1B	1.91993	2.20043	2.07126	2569
PLAGL1	1.97282	2.19686	2.08154	2569
HYMAI	1.83228	2.45605	2.14431	2569
SF3B5	1.66214	2.55659	2.1313	2569
LOC105378036	1.79707	2.31591	2.06864	2569
STX11	1.9376	2.27753	2.10679	2569
UTRN	1.99382	2.16343	2.07272	2569
LOC124901418	1.64624	2.38214	2.0109	2569
SNORA98	1.62115	2.78843	2.19662	2569
EPM2A	1.85957	2.0333	1.97042	2569
EPM2A-DT	1.90551	2.1093	2.01492	2569
LOC105378039	1.84254	2.22562	2.02614	2569
LOC124901419	1.64585	2.3513	1.99904	2569
FBXO30	1.86237	2.17348	2.01436	2569
SHPRH	1.88262	2.076	1.9894	2569
LOC124901420	1.60699	2.35459	2.01649	2569
GRM1	1.89777	2.04486	1.9806	2569
RAB32	1.33396	2.07186	1.90305	2569
ADGB-DT	1.64485	2.20091	1.92869	2569
ADGB	1.84328	2.01116	1.93812	2569
LOC105378040	1.79703	2.06543	1.9478	2569
KATNBL1P6	1.70128	2.3513	2.0131	2569
STXBP5-AS1	1.83345	2.03643	1.96459	2569
LUADT1	1.82468	2.14246	1.97806	2569
LOC124901422	1.55082	2.26932	1.89449	2569
STXBP5	1.8988	2.0703	1.98801	2569
LOC124901421	1.82668	2.11416	1.98354	2569
LOC105378043	1.74591	2.16273	1.96472	2569
SAMD5	1.83234	2.0513	1.95753	2569
LOC105378044	1.64839	2.33786	2.02464	2569
LOC124901423	1.76639	2.10443	1.93087	2569
SASH1	1.92905	2.09546	2.01723	2569
LOC124901425	1.74334	2.22975	2.02549	2569
UST	1.97124	2.17943	2.07867	2569
LOC107986659	1.90003	2.288	2.10939	2569
UST-AS1	1.91268	2.36275	2.1466	2569
LOC124901424	1.72665	2.4483	2.10286	2569
UST-AS2	1.78356	2.37216	2.07467	2569
LOC124901426	1.8948	2.34705	2.10492	2569
TAB2	1.93316	2.229	2.08321	2569
TAB2-AS1	1.8887	2.32832	2.12126	2569
SUMO4	1.66862	2.6243	2.12718	2569
ZC3H12D	1.88416	2.28078	2.08196	2569
PPIL4	1.93293	2.3835	2.15503	2569
GINM1	1.90808	2.31943	2.12968	2569
RPS18P9	1.70177	2.8143	2.27508	2569
LOC124901526	1.72817	2.61602	2.19309	2569
KATNA1	1.88247	2.27416	2.07885	2569
LATS1	1.89528	2.25189	2.08632	2569
LOC645967	1.70979	2.63818	2.20629	2569
NUP43	1.88581	2.30402	2.10946	2569
PCMT1	1.85745	2.23143	2.03787	2569
LOC107986660	1.59899	2.31718	1.97417	2569
LRP11	1.91893	2.207	2.06883	2569
RAET1E-LRP11	1.91231	2.18986	2.05762	2569
LOC124901427	1.5733	2.85246	2.23559	2569
RAET1E-AS1	1.92282	2.17816	2.05672	2569
RAET1E	1.73377	2.20616	1.97468	2569
RAET1G	1.77876	2.29073	2.05085	2569
LOC105378052	1.23879	2.47769	2.07669	2569
ULBP2	1.13071	2.37302	2.10741	2569
ULBP1	1.69618	2.27343	2.01699	2569
RAET1K	1.76605	2.35218	2.08278	2569
RAET1L	1.58351	2.23059	1.91395	2569
ULBP3	1.7146	2.21162	1.96469	2569
LOC124901428	1.63164	2.4633	2.0466	2569
PPP1R14C	1.95254	2.13843	2.0423	2569
LOC124901527	1.6076	2.71062	2.18699	2569
LOC105378054	1.90377	2.20659	2.06263	2569
IYD	1.74403	2.10164	1.93199	2569
LOC124901429	1.47839	2.2915	2.00814	2569
PLEKHG1	1.94903	2.102	2.03179	2569
LOC124901430	1.83116	2.35443	2.07861	2569
LOC124901431	1.74226	2.2588	2.04014	2569
MTHFD1L	1.92426	2.07216	2.00342	2569
ARL4AP5	1.5758	2.39532	2.00526	2569
LOC124901432	1.88751	2.095	2.00107	2569
MIR12131	1.155	2.19739	1.66375	2569
LOC102723831	1.815	2.09843	1.98542	2569
AKAP12	1.8858	2.062	1.98358	2569
ZBTB2	1.77714	2.10586	1.95372	2569
LOC124901232	1.67519	2.09416	1.89664	2569
RMND1	1.81128	2.13632	1.97113	2569
LOC124901433	1.58245	2.33564	1.96081	2569
ARMT1	1.87282	2.25543	2.06392	2569
LOC124901434	1.72647	2.2073	1.96856	2569
CCDC170	1.88054	2.06416	1.9814	2569
LOC124901436	1.64627	2.37359	2.0432	2569
LOC107986528	1.67368	2.19743	1.9773	2569
LOC124901435	1.73685	2.25816	2.00244	2569
ESR1	1.89605	2.03943	1.97575	2569
LOC107986529	1.84688	2.14186	2.00082	2569
SYNE1	1.88377	2.01843	1.96115	2569
SYNE1-AS1	1.61457	2.37243	2.00386	2569
LOC124901437	1.58857	2.29416	1.95615	2569
LOC105378061	1.77134	2.06459	1.9199	2569
MYCT1	1.80285	2.07746	1.93507	2569
VIP	1.81551	2.18486	2.00005	2569
LINC02840	1.8341	2.0493	1.96459	2569
LOC124901440	1.14074	2.39891	2.01728	2569
LOC124901439	1.74503	2.24759	2.01003	2569
FBXO5	1.73108	2.20675	1.97686	2569
MTRF1L	1.68633	2.19118	1.95327	2569
RGS17	1.83603	2.03602	1.93386	2569
LOC105378066	1.82591	2.036	1.94571	2569
LOC107986661	1.71151	2.20243	1.94044	2569
OPRM1	1.90947	2.16286	2.04533	2569
IPCEF1	1.91722	2.19246	2.04924	2569
LOC105378067	1.79226	2.22602	2.00843	2569
CNKSR3	1.85186	2.15918	2.02609	2569
LOC101928868	1.74614	2.24859	2.01803	2569
SCAF8	1.92165	2.1673	2.05599	2569
MIR1273C	1.2702	2.41975	1.95006	2569
TIAM2	1.92651	2.10118	2.02449	2569
TFB1M	1.88305	2.1623	2.01777	2569
CLDN20	1.37743	2.23643	1.99219	2569
NOX3	1.94054	2.16175	2.04363	2569
LOC105378068	1.44487	2.25373	2.05562	2569
LOC105378069	1.7988	2.22375	2.01381	2569
LOC105378072	1.79708	2.1083	2.00146	2569
LOC101928923	1.93305	2.088	2.01107	2569
LOC124901443	1.80226	2.21573	2.00619	2569
MIR1202	1.37831	2.42602	1.91453	2569
LOC124901442	1.75403	2.16043	1.95855	2569
LOC124901441	1.82608	2.18686	2.01108	2569
LOC105378071	1.90751	2.17273	2.04431	2569
SNORD28B	1.43405	2.69991	2.1121	2569
LOC105378073	1.87108	2.27118	2.07557	2569
LOC124901444	1.84285	2.379	2.12548	2569
ARID1B	2.00028	2.22016	2.11046	2569
LOC115308161	1.44592	2.24221	1.84365	2569
MIR4466	1.09985	2.12118	1.64034	2569
LOC124901445	1.8298	2.77234	2.32103	2569
LOC105378075	1.89319	2.27086	2.08294	2569
TMEM242	1.82489	2.24916	2.07171	2569
TMEM242-DT	1.52448	2.45389	2.0425	2569
LOC105378076	1.79705	2.29316	2.04624	2569
LOC124901446	1.66485	2.36189	1.99968	2569
ZDHHC14	1.97	2.17916	2.0614	2569
MIR3692	1.33519	2.41375	1.88731	2569
LOC107986663	1.60534	2.2643	1.91068	2569
SNX9	1.94762	2.26002	2.12231	2569
SNX9-AS1	1.83814	2.348	2.11179	2569
SYNJ2	1.94862	2.16443	2.05587	2569
SYNJ2-IT1	1.59857	2.37816	1.99197	2569
SERAC1	1.95268	2.26643	2.10224	2569
GTF2H5	1.9	2.23486	2.07171	2569
TULP4	1.92831	2.18702	2.05346	2569
LOC124901447	1.69154	2.27534	1.99452	2569
SNORA116	1.40937	2.64216	2.07778	2569
TMEM181	1.95477	2.23716	2.08778	2569
MIR7161	1.6368	2.81905	2.26804	2569
DYNLT1	1.81914	2.31989	2.106	2569
SYTL3	1.83557	2.232	2.09872	2569
MIR3918	1.43337	2.68496	2.07764	2569
EZR	1.87868	2.266	2.07725	2569
EZR-AS1	1.74268	2.35662	2.03342	2569
OSTCP1	1.89873	2.3168	2.10651	2569
LOC124901448	1.78922	2.45853	2.11027	2569
LINC02901	1.83893	2.25334	2.06045	2569
RSPH3	1.82677	2.25916	2.09467	2569
TAGAP-AS1	1.90154	2.25616	2.08662	2569
TAGAP	1.87977	2.36373	2.12284	2569
LOC112267968	1.89991	2.24373	2.08037	2569
LOC124901449	1.67237	2.34386	2.04497	2569
FNDC1-AS1	1.71342	2.33143	2.02323	2569
FNDC1	1.95351	2.16343	2.05733	2569
FNDC1-IT1	1.66498	2.404	2.05797	2569
LOC105378084	1.8338	2.28946	2.08247	2569
LINC02529	1.82911	2.29173	2.10369	2569
LOC101929142	1.53917	2.30002	1.92383	2569
LOC105378085	1.79582	2.22943	2.0275	2569
LOC124901450	1.8886	2.26286	2.08625	2569
SOD2	1.8481	2.20802	2.04475	2569
WTAP	1.85249	2.33489	2.09454	2569
SOD2-OT1	1.62103	2.38505	2.01741	2569
ACAT2	1.882	2.39218	2.07176	2569
TCP1	1.81216	2.44259	2.07354	2569
SNORA20	1.43411	2.73187	2.05518	2569
SNORA29	1.48626	2.60073	2.02389	2569
MRPL18	1.7146	2.31216	1.99624	2569
PNLDC1	1.86237	2.2543	2.04273	2569
MAS1	1.91954	2.21286	2.06799	2569
IGF2R	1.96977	2.15816	2.07182	2569
AIRN	1.68762	2.25902	1.98364	2569
LOC124901451	1.61157	2.42759	1.99881	2569
CHP1P2	1.83957	2.44762	2.13798	2569
LOC124901452	1.86005	2.35502	2.12239	2569
SLC22A1	1.90511	2.16248	2.03843	2569
SLC22A2	1.87124	2.14846	2.01027	2569
LOC105378088	1.63876	2.20785	1.94072	2569
SLC22A3	1.92226	2.10043	2.01504	2569
LOC124901453	1.84602	2.19459	2.04237	2569
LPAL2	1.77626	2.34366	2.01904	2569
LOC124901454	1.83247	2.16473	2.02007	2569
LPA	1.86151	2.12773	1.99257	2569
PLG	1.8358	2.09043	1.97938	2569
LOC112267969	1.8126	2.14116	1.99396	2569
LOC105378093	1.76049	2.14916	1.98698	2569
LOC102724087	1.85203	2.13732	1.99203	2569
MAP3K4-AS1	1.68937	2.40237	2.02541	2569
MAP3K4	1.86199	2.07732	1.99191	2569
AGPAT4	1.85737	2.09807	1.98964	2569
LOC124901455	1.64428	2.2655	2.02009	2569
AGPAT4-IT1	1.71303	2.408	2.0412	2569
LOC105378094	1.46312	2.40302	1.99761	2569
PRKN	1.59773	2.04932	1.90421	2569
LOC124901457	1.66227	2.39364	2.04732	2569
LOC124901456	1.61464	2.11532	1.94657	2569
LOC105378098	1.72402	2.14986	1.96448	2569
LOC105378097	1.01379	2.21421	1.8803	2569
LOC105369171	0.89276	2.03739	1.85893	2569
PACRG	1.69333	2.0223	1.92794	2569
PACRG-AS2	1.74962	2.15848	1.95026	2569
PACRG-AS3	1.66399	2.12959	1.9085	2569
LOC105378095	1.58339	2.27132	1.96027	2569
PACRG-AS1	1.72042	2.09243	1.91992	2569
DKFZp451B082	1.74354	2.23043	1.98826	2569
LOC105378099	1.64728	2.18573	1.9318	2569
LOC105378100	1.70795	2.36489	2.05355	2569
LOC124901234	1.48357	2.08618	1.80191	2569
CAHM	1.515	2.3556	1.94017	2569
QKI	1.7666	2.05586	1.95551	2569
LOC102724152	1.70057	2.13632	1.92367	2569
LOC124901498	1.46234	2.15291	1.80353	2569
LOC105378104	1.49157	2.31621	1.89357	2569
LOC124901499	1.66262	2.11575	1.88631	2569
LOC105378102	1.79585	2.04443	1.943	2569
LOC105378106	1.50526	2.33734	1.91376	2569
LOC105378109	1.14002	2.10716	1.88724	2569
LOC105379712	1.11072	2.19286	1.92053	2569
LOC107986667	1.15562	2.04073	1.92437	2569
MEAT6	1.11576	2.05143	1.88421	2569
LOC124901500	1.64326	2.19123	1.91428	2569
C6orf118	1.7478	2.09943	1.92557	2569
LOC105378113	0.31151	2.24318	1.12675	2569
PDE10A	1.83503	2.04786	1.96478	2569
LOC105378116	1.53984	2.30332	1.95861	2569
LOC105378115	1.70604	2.18586	1.96323	2569
LOC124901458	1.49054	2.3869	2.01673	2569
LINC00473	1.89685	2.12786	2.02056	2569
LINC00602	1.66508	2.38532	2.03959	2569
LOC105378117	1.74082	2.10786	1.9559	2569
LOC729681	1.66537	2.39402	2.06144	2569
TBXT	1.83054	2.26859	2.04256	2569
LNCDAT	1.68108	2.31246	2.01822	2569
LOC107986668	1.62624	2.29948	1.95419	2569
LOC105378118	1.06354	2.43289	2.01045	2569
PRR18	1.74682	2.38446	2.06221	2569
LOC107986669	1.8058	2.23402	2.00813	2569
SFT2D1	1.92457	2.2423	2.09261	2569
LOC100289495	1.85962	2.36543	2.11803	2569
MPC1	1.91027	2.28218	2.10579	2569
RPS6KA2	1.98231	2.19616	2.07955	2569
LOC124901460	1.80685	2.26773	2.05753	2569
RPS6KA2-IT1	1.6513	2.29773	1.99378	2569
MIR1913	1.56426	2.75346	2.16685	2569
RAMACL	1.72088	2.40973	2.09945	2569
LOC107986671	1.8497	2.33202	2.09677	2569
LOC124901459	1.53719	2.51143	2.05661	2569
LOC124901461	1.80202	2.235	2.01459	2569
RPS6KA2-AS1	1.88245	2.60243	2.2501	2569
RNASET2	1.94131	2.28259	2.10797	2569
LOC105378120	1.74456	2.38273	2.05635	2569
MIR3939	1.4895	2.82232	2.11994	2569
CEP43	1.86137	2.3341	2.12023	2569
CCR6	1.8978	2.31716	2.09851	2569
LOC107986672	1.57783	2.71414	2.14293	2569
LOC112267970	1.67533	2.5173	2.13173	2569
GPR31	1.79041	2.55066	2.18379	2569
LOC105378123	1.39061	2.52319	2.15137	2569
TCP10L2	1.37639	2.38387	2.03446	2569
LOC124901462	1.31268	2.66994	2.08281	2569
HPAT5	1.82739	3.16343	2.08208	2569
LOC102724220	1.66031	3.07686	2.00333	2569
LOC102725048	1.62771	2.85343	1.97962	2569
UNC93A	1.00054	2.9578	2.05453	2569
TTLL2	0.96282	2.93221	2.06185	2569
TCP10L3	1.34499	2.67126	1.87296	2569
LOC105378126	1.64534	2.38219	1.8545	2569
LOC105378127	1.47878	2.55075	2.00463	2569
LOC105378128	1.19207	2.60933	2.03646	2569
LOC107986546	1.55145	1.9533	1.7633	2569
LOC124901463	1.72004	2.33542	2.01953	2569
LOC105378129	1.66711	2.31743	2.0037	2569
LOC124901464	1.58351	2.40934	1.99791	2569
LOC105378130	1.74577	2.31262	2.02223	2569
LOC105378131	1.78947	2.17705	2.00233	2569
LINC02538	1.83228	2.26143	2.04557	2569
LOC124901465	1.88665	2.30073	2.10555	2569
LINC02487	1.8773	2.2555	2.07718	2569
LOC107986547	1.62203	2.51218	2.03184	2569
LINC01558	1.77331	2.13075	1.94516	2569
LOC441179	1.61196	2.4173	2.03595	2569
AFDN-DT	1.48405	2.2073	1.84417	2569
AFDN	1.90022	2.337	2.02955	2569
LOC107986673	1.60503	3.1735	1.99688	2569
HGC6.3	1.51441	3.02178	1.89559	2569
KIF25-AS1	1.4886	2.80786	1.82128	2569
KIF25	1.81703	3.01428	1.98896	2569
LOC105378135	1.76514	3.4783	2.19275	2569
FRMD1	1.6781	2.915	1.93601	2569
LOC107986548	1.51988	2.89223	1.86981	2569
LOC105378137	1.55685	2.39986	1.98195	2569
LOC124901501	1.58724	2.35358	1.95283	2569
LOC101929420	1.69906	2.17489	1.97977	2569
DACT2	1.68849	2.12389	1.9712	2569
LOC105378139	1.48334	2.419	1.89546	2569
LOC107986549	1.57899	2.35616	2.04438	2569
LOC105378140	1.56331	2.43689	2.01547	2569
LOC105378141	1.51261	2.18786	1.93161	2569
SMOC2	1.722	2.03673	1.92682	2569
LOC124901466	1.45898	2.22475	1.99696	2569
LOC124901467	1.57468	2.30664	1.94482	2569
