region	.1 Percentile	99.9 Percentile	Mean	Total
SBF2-AS1	1.94851	2.4826	2.10857	1283
SBF2	1.92772	2.45077	2.09604	1283
LOC105369149	1.88449	2.4666	2.12122	1283
LOC124902802	1.71397	2.60346	2.17848	1283
LOC101928008	1.96113	2.45936	2.09987	1283
ADM	1.77782	2.50788	2.05911	1283
CAND1.11	1.936	2.38916	2.02603	1283
AMPD3	1.9179	2.57804	2.02259	1283
MIR4485	1.51638	3.0447	2.03378	1283
RNF141	1.89454	2.40624	2.05043	1283
IRAG1-AS1	1.98238	2.43531	2.08145	1283
LYVE1	1.89315	2.48947	2.09265	1283
IRAG1	1.96615	2.39454	2.04639	1283
CTR9	1.88903	2.37842	2.06706	1283
EIF4G2	1.81892	2.37172	2.02083	1283
SNORD97	1.554	2.70165	2.01408	1283
LOC101928053	1.82518	2.34623	2.00438	1283
ZBED5	1.80403	2.45372	2.07734	1283
ZBED5-AS1	1.89754	2.45978	2.06873	1283
LOC124902629	1.87138	2.45228	2.04886	1283
LOC107984309	1.87651	2.43049	2.03112	1283
LOC105379882	1.83077	2.45975	2.00268	1283
LINC02752	1.84813	2.25811	1.94141	1283
LOC105376548	1.66885	2.24172	1.93737	1283
LOC124902630	1.76213	2.41749	2.05858	1283
LOC124902631	1.735	2.30593	1.9283	1283
GALNT18	1.89128	2.32188	1.96647	1283
LOC124902633	1.64018	2.434	1.9764	1283
CSNK2A3	1.11777	2.36944	1.44583	1283
LOC107983976	1.68715	2.29872	1.89381	1283
LOC124902632	1.34179	2.20264	1.89846	1283
LOC105376553	1.84692	2.37642	2.01452	1283
MIR4299	1.47341	2.5858	2.00968	1283
MIR8070	1.51328	2.67198	2.03476	1283
LOC107984311	1.80613	2.35559	1.9659	1283
USP47	1.93592	2.37288	2.02122	1283
DKK3	1.87331	2.37234	1.99689	1283
LINC02547	1.88526	2.38463	2.01028	1283
LINC02989	1.5809	2.46819	1.99139	1283
MICAL2	1.86695	2.31403	1.97312	1283
MIR6124	1.405	2.58467	1.92744	1283
LOC124902634	1.77813	2.39053	1.99525	1283
PARVA	1.897	2.34021	1.97399	1283
LOC105376556	1.75638	2.25185	1.8917	1283
TEAD1	1.89395	2.36624	1.98301	1283
LOC107984313	1.78754	2.36396	1.96151	1283
LINC00958	1.75318	2.28034	1.99411	1283
RASSF10-DT	1.71008	2.2718	1.91649	1283
RASSF10	1.74179	2.45133	2.10886	1283
LOC105376558	1.62841	2.50364	2.04674	1283
LOC124902635	1.4629	2.29731	1.83869	1283
BMAL1	1.90477	2.41308	2.00857	1283
LOC124902636	1.8569	2.53719	2.10719	1283
BTBD10	1.91526	2.39472	2.00935	1283
PTH	1.75205	2.47474	2.03196	1283
FAR1	1.90513	2.38821	2.024	1283
LINC02548	1.83749	2.37208	1.98761	1283
LINC02545	1.86903	2.4059	2.0155	1283
LINC02683	1.60244	2.37988	1.91292	1283
SPON1	1.93026	2.38219	2.01303	1283
LOC124902637	1.78364	2.32146	2.00352	1283
RRAS2	1.90962	2.4624	2.06592	1283
COPB1	1.89138	2.4397	2.05736	1283
PSMA1	1.44854	2.46355	2.05535	1283
PDE3B	1.71618	2.42193	2.04989	1283
LOC107984315	1.49646	2.44557	2.06585	1283
LOC124902639	1.86303	2.4829	2.06015	1283
CYP2R1	1.91251	2.4569	2.06061	1283
LOC124902638	1.80151	2.43773	2.01649	1283
CALCA	1.76505	2.40542	1.98963	1283
CALCB	1.71208	2.31867	1.97277	1283
INSC	1.86451	2.33739	1.95384	1283
LINC02751	1.83226	2.33131	1.95203	1283
LOC105376568	1.81631	2.35374	1.96495	1283
LOC105376567	1.80538	2.32323	1.93049	1283
LOC107984370	1.76628	2.39254	1.95884	1283
LOC124902800	1.5339	2.1789	1.82378	1283
LINC02682	1.71328	2.32944	1.95252	1283
SOX6	1.88815	2.35306	1.97511	1283
MIR6073	1.44813	2.61788	1.93425	1283
LOC105376572	1.86113	2.42234	2.00714	1283
LOC124900593	1.73423	2.47755	2.00929	1283
LOC105376571	1.88679	2.32921	2.01472	1283
C11orf58	1.80951	2.43832	2.00938	1283
PLEKHA7	1.92013	2.37216	2.00661	1283
SNORD147	1.61028	2.51816	1.98101	1283
OR7E14P	1.6839	2.52254	2.05055	1283
RPS13	1.74926	2.33108	2.00101	1283
SNORD14A	1.56559	2.36692	1.98274	1283
SNORD14B	1.72556	2.49774	2.08444	1283
PIK3C2A	1.93651	2.43945	2.05692	1283
NUCB2	1.94615	2.45266	2.08063	1283
LOC124902640	1.83482	2.49259	2.10909	1283
LOC105376576	1.6759	2.47767	2.00338	1283
NCR3LG1	1.91051	2.36677	2.02671	1283
KCNJ11	1.70803	2.40926	1.96698	1283
ABCC8	1.93213	2.37298	2.02865	1283
LOC124902641	1.79113	2.41152	1.98271	1283
USH1C	1.85667	2.40434	2.01873	1283
OTOG	1.91926	2.39516	2.04847	1283
LINC02729	1.5919	2.30808	1.91	1283
MYOD1	1.67079	2.4221	2.05882	1283
KCNC1	1.86595	2.29621	1.97717	1283
SERGEF	1.96633	2.42683	2.05805	1283
LOC124902642	1.94764	2.47916	2.09406	1283
LOC107984317	1.86826	2.47399	2.06906	1283
TPH1	1.9299	2.35229	2.06547	1283
SAAL1	1.86838	2.39182	2.07817	1283
SAA3P	1.77405	2.37787	2.02921	1283
MRGPRX3	1.83882	2.45778	2.03069	1283
MRGPRX4	1.61915	2.53288	1.99472	1283
SLC25A51P4	1.76364	2.48451	2.09899	1283
SAA4	1.71918	2.47403	2.02971	1283
SAA2-SAA4	1.86567	2.49548	2.06257	1283
SAA2	1.80926	2.54127	2.08721	1283
LOC105376577	1.76374	2.49457	2.11786	1283
LDHC	1.81944	2.51139	2.03499	1283
LDHAL6A	1.9009	2.40285	2.06094	1283
TSG101	1.90264	2.45073	2.06779	1283
UEVLD	1.90808	2.44201	2.08515	1283
LOC112268073	1.09005	2.40744	2.01371	1283
MISFA	1.88441	2.48234	2.08756	1283
SPTY2D1	1.92451	2.51476	2.09193	1283
LOC105376578	1.71197	2.60446	2.1545	1283
TMEM86A	1.829	2.38665	2.04008	1283
IGSF22	1.87603	2.40301	2.00777	1283
IGSF22-AS1	1.9069	2.40544	2.01758	1283
PTPN5	1.88792	2.36995	2.00943	1283
MRGPRX1	0.00013	6.52825	2.48011	1283
MRGPRX2	1.66769	2.30629	1.94954	1283
ZDHHC13	1.73433	2.33239	2.02159	1283
CSRP3	1.90451	2.34074	2.04164	1283
CSRP3-AS1	1.938	2.3209	2.01435	1283
E2F8	1.87367	2.41286	2.02743	1283
NAV2	1.90664	2.33316	1.97204	1283
NAV2-AS5	1.63672	2.28621	1.9749	1283
NAV2-AS4	1.79118	2.40526	2.01134	1283
MIR4486	1.463	2.6737	2.05852	1283
LOC124900310	1.3611	2.47036	1.92475	1283
LEISA1	1.65615	2.39918	2.0087	1283
MIR4694	1.38587	2.31754	1.87983	1283
NAV2-AS3	1.6401	2.34336	1.99176	1283
LOC124902644	1.76438	2.20941	1.92001	1283
NAV2-AS2	1.69585	2.23978	1.92585	1283
LOC107984418	1.72859	2.2987	1.93446	1283
LOC124902643	1.77828	2.3415	1.97132	1283
DBX1	1.68185	2.28016	1.94737	1283
LOC105376583	1.77615	2.33739	1.97712	1283
HTATIP2	1.80359	2.29942	1.95501	1283
PRMT3	1.85526	2.2997	1.94872	1283
LOC124902808	1.76279	2.38199	1.97943	1283
LOC105376584	1.76464	2.24847	1.95849	1283
SLC6A5	1.80628	2.31129	1.90834	1283
NELL1	1.78226	2.41442	1.89881	1283
LOC105376585	1.79203	2.41311	1.91829	1283
LOC124902809	1.53108	2.38221	1.88997	1283
LOC102723370	1.51333	2.23175	1.89679	1283
LOC105376587	1.04743	2.30696	1.87299	1283
LOC124902645	1.77215	2.50762	1.9529	1283
ANO5	1.80415	2.43601	1.93717	1283
SLC17A6-DT	1.74987	2.4479	1.92675	1283
SLC17A6	1.80067	2.44032	1.95242	1283
LINC01495	1.80428	2.25303	1.9519	1283
LOC105376588	1.72803	2.2418	1.88895	1283
FANCF	1.608	2.48489	1.96195	1283
GAS2	1.81069	2.32312	1.94137	1283
SVIP	1.78454	2.38865	1.9766	1283
LINC02718	1.77364	2.27301	1.892	1283
CCDC179	1.03364	2.23454	1.92666	1283
LOC124902646	1.76626	2.25398	1.87438	1283
MIR8054	1.39679	2.56998	1.94969	1283
LINC02726	1.35538	2.22372	1.88848	1283
LOC124902647	1.67151	2.18646	1.86843	1283
LOC107984378	1.65131	2.20854	1.81981	1283
LINC02686	1.35013	2.88105	1.87301	1283
LOC105376595	1.67133	2.22023	1.86392	1283
LUZP2	1.70415	2.21744	1.83065	1283
LINC02699	1.71528	2.22762	1.84328	1283
ANO3	1.77913	2.27088	1.87725	1283
ANO3-AS1	1.53705	2.33792	1.95046	1283
LOC105376598	1.64856	2.39732	1.91552	1283
MUC15	1.68164	2.23634	1.87786	1283
LOC124902648	1.58305	2.50613	1.85183	1283
LOC107987160	1.54115	2.15644	1.78491	1283
SLC5A12	1.76779	2.29665	1.8839	1283
LOC124902649	1.78626	2.38219	1.93742	1283
LOC124902650	1.58797	2.41249	1.95778	1283
FIBIN	1.62903	2.40726	1.95143	1283
BBOX1	1.79113	2.32542	1.90337	1283
BBOX1-AS1	1.80351	2.30973	1.90496	1283
LOC124902651	1.60097	2.47272	2.00964	1283
LOC105376600	1.68777	2.30693	1.87281	1283
LOC105376601	1.63556	2.22729	1.87405	1283
CCDC34	1.78026	2.33734	1.94412	1283
LGR4	1.87213	2.30978	1.96017	1283
LGR4-AS1	1.69341	2.27406	1.90119	1283
LIN7C	1.76618	2.41994	1.9951	1283
BDNF-AS	1.85551	2.31486	1.94423	1283
MIR8087	1.52438	2.66249	2.07078	1283
LINC00678	1.75005	2.30508	1.93638	1283
BDNF	1.83251	2.3155	1.93518	1283
LOC124902652	1.73774	2.45808	1.98465	1283
LOC124902653	1.67833	2.32393	1.92209	1283
LOC124902654	1.71228	2.28575	1.99983	1283
LOC124902655	1.76256	2.31601	1.94072	1283
KIF18A	1.85264	2.36414	1.95753	1283
MIR610	1.28238	2.20918	1.7171	1283
METTL15	1.875	2.32047	1.94668	1283
MIR8068	1.48759	2.51187	1.97382	1283
LINC02758	1.83177	2.30577	1.9254	1283
LOC105376604	1.74108	2.29537	1.89582	1283
LINC02742	1.72941	2.24375	1.85098	1283
LINC02755	1.79226	2.28893	1.89702	1283
LINC02546	1.70518	2.26177	1.90348	1283
LINC01616	1.53662	2.33613	1.94693	1283
KCNA4	1.66572	2.30842	1.89067	1283
LOC107984321	1.78451	2.32639	1.93795	1283
ARL14EP-DT	1.82359	2.27742	1.92458	1283
FSHB	1.664	2.285	1.95444	1283
ARL14EP	1.78038	2.3377	1.95467	1283
LOC102723403	1.74031	2.39583	1.97154	1283
MPPED2	1.847	2.30508	1.94445	1283
MPPED2-AS1	1.80277	2.26529	1.91157	1283
LINC02859	1.79826	2.27985	1.92365	1283
LOC101928338	1.79797	2.29511	1.93543	1283
LOC107984419	1.77151	2.26452	1.93199	1283
DCDC1	1.89303	2.35262	1.97304	1283
LOC124902656	1.77728	2.37474	1.94538	1283
LOC105376611	1.81403	2.34793	1.96585	1283
DNAJC24	1.77067	2.32072	1.96883	1283
IMMP1L	1.90903	2.37972	2.01807	1283
ELP4	1.83867	2.38372	2.00484	1283
PAX6	1.86351	2.38054	1.99363	1283
PAX6-AS1	1.94064	2.48736	2.0324	1283
PAUPAR	1.68646	2.40844	2.04579	1283
LOC107984420	1.72764	2.48272	2.09125	1283
LOC124902657	1.75469	2.44567	2.08581	1283
LOC124902658	1.81205	2.38726	2.04946	1283
LINC03031	1.68013	2.3286	1.91638	1283
LOC105376613	1.68651	2.37031	1.94661	1283
LOC101928385	1.57992	2.70544	2.1258	1283
LOC124902847	1.30815	2.67021	2.02687	1283
RCN1	1.80751	2.37086	1.9949	1283
LOC107984322	1.80264	2.49463	2.04677	1283
SNORA88	1.43156	2.53233	1.94513	1283
WT1	1.86838	2.36877	2.02806	1283
WT1-AS	1.74467	2.36477	1.99297	1283
EIF3M	1.93503	2.54908	2.10498	1283
CCDC73	1.95892	2.45814	2.06949	1283
PRRG4	1.92244	2.44542	2.08546	1283
QSER1	1.97146	2.50347	2.12728	1283
LOC105376615	1.97215	2.49299	2.11377	1283
DEPDC7	1.84638	2.62303	2.08277	1283
TCP11L1	1.81077	2.44563	2.06562	1283
LINC00294	1.78782	2.68066	2.15999	1283
CSTF3	1.92903	2.4856	2.10322	1283
CSTF3-DT	1.88677	2.54058	2.08843	1283
HIPK3	1.94241	2.49478	2.09866	1283
KIAA1549L	1.93136	2.53518	2.07573	1283
LOC105376617	1.88636	2.46009	2.09429	1283
C11orf91	1.79508	2.37534	2.03784	1283
CD59	1.95277	2.42686	2.10406	1283
FBXO3	1.88149	2.41442	2.07945	1283
FBXO3-DT	1.6512	2.54592	2.07761	1283
LINC02722	1.61295	2.44144	1.97797	1283
LINC02721	1.83631	2.30251	2.04435	1283
LMO2	1.9101	2.4226	2.06648	1283
LOC105376621	1.88744	2.41932	2.10635	1283
LOC124902659	1.54118	2.5769	2.04658	1283
LOC101929918	1.79403	2.39985	2.00996	1283
CAPRIN1	1.953	2.4407	2.1057	1283
LOC124902660	1.74636	2.43131	2.08805	1283
NAT10	1.94964	2.42295	2.09635	1283
ABTB2	1.93213	2.4236	2.07434	1283
LOC105376622	1.65256	2.4947	2.04327	1283
CAT	1.95231	2.47301	2.11665	1283
ELF5	1.64695	2.44923	2.08156	1283
LINC02707	1.85464	2.4419	2.08228	1283
EHF	1.89095	2.43311	2.05953	1283
LOC102723568	1.91536	2.3819	2.05109	1283
LOC105376625	1.74969	2.3838	2.06153	1283
LOC105376624	1.90026	2.41644	2.08633	1283
APIP	1.83438	2.35149	1.99985	1283
PDHX	1.88467	2.37644	2.06016	1283
MIR1343	1.38792	2.6198	1.93124	1283
LOC105376626	1.75613	2.40701	2.09646	1283
LOC105376627	1.49805	2.43964	2.08738	1283
CD44-DT	1.45387	2.52319	2.14183	1283
CD44	1.61261	2.46639	2.1216	1283
SNORD164	1.35656	2.64023	1.99173	1283
CD44-AS1	1.43813	2.49698	2.1506	1283
SLC1A2	1.93474	2.41485	2.09158	1283
SLC1A2-AS1	1.71544	2.36018	2.04866	1283
SLC1A2-AS2	1.72218	2.53998	2.06012	1283
PAMR1	1.90472	2.44698	2.05686	1283
FJX1	1.71479	2.57719	2.0636	1283
TRIM44	1.92487	2.42644	2.0714	1283
LOC124902661	1.65628	2.56452	2.0491	1283
LDLRAD3	1.84595	2.38669	2.00441	1283
MIR3973	1.49979	2.67791	2.01448	1283
LOC101928510	1.85938	2.41198	2.02784	1283
COMMD9	1.86177	2.40008	2.03423	1283
PRR5L	1.90326	2.33516	1.98755	1283
TRAF6	1.86018	2.35937	2.00983	1283
RAG1	1.85892	2.38465	2.02558	1283
RAG2	1.73564	2.40327	2.00052	1283
IFTAP	1.73785	2.28816	2.00938	1283
LOC107984325	1.76533	2.45439	2.04603	1283
LOC107984326	1.84928	2.30875	1.96394	1283
LOC105376631	1.62851	2.43059	2.01116	1283
LOC105376632	1.72197	2.36108	1.94083	1283
LINC02760	1.591	2.2007	1.84598	1283
LOC105376634	1.68667	2.25893	1.85274	1283
LINC02759	1.69418	2.25475	1.86587	1283
LOC105376635	1.6809	2.24372	1.85701	1283
LINC01493	1.59667	2.1889	1.81731	1283
LOC101928563	1.73038	2.25587	1.89618	1283
LOC107984362	1.69351	2.25992	1.92628	1283
LOC105376636	1.48828	2.22821	1.72609	1283
LOC105376637	1.70603	2.21213	1.83653	1283
LRRC4C	1.74503	2.25808	1.88139	1283
LINC02741	1.67577	2.28311	1.85481	1283
LINC01499	1.67213	2.1928	1.83822	1283
LOC105376639	1.71756	2.22942	1.90227	1283
LINC02745	1.72287	2.31346	1.8989	1283
LOC105376641	1.6979	2.27915	1.8907	1283
LINC02740	1.71831	2.27331	1.89788	1283
LOC105376642	1.59231	2.27364	1.88756	1283
LOC124902662	1.84082	2.35111	1.97242	1283
HNRNPKP3	1.70051	2.22531	1.89195	1283
API5	1.90751	2.41827	2.02273	1283
TTC17	1.96813	2.40198	2.03523	1283
HSD17B12	1.94608	2.40588	2.0243	1283
MIR670	1.56841	2.56503	2.05933	1283
LOC124902807	1.81918	2.3559	1.98514	1283
MIR670HG	1.65079	2.44187	2.00675	1283
MIR129-2	1.41238	2.49144	1.94963	1283
LOC107984328	1.74526	2.38105	2.03125	1283
LOC105376644	1.79892	2.39729	2.02117	1283
ALKBH3	1.90326	2.36604	2.01897	1283
SEC14L1P1	1.6829	2.38801	1.96903	1283
ALKBH3-AS1	1.84415	2.41381	2.02974	1283
ACCSL	1.90851	2.3298	1.97685	1283
LOC124902663	1.82177	2.53111	2.03011	1283
C11orf96	1.58308	2.47355	1.9541	1283
ACCS	1.876	2.3818	2.01665	1283
EXT2	1.95515	2.39393	2.02863	1283
ALX4	1.8489	2.37385	2.00065	1283
LOC105376645	1.7719	2.35475	2.03769	1283
LOC105376646	1.84203	2.43357	2.07538	1283
CD82	1.88826	2.37509	2.00707	1283
CD82-AS1	1.65538	2.58067	2.11367	1283
LINC02704	1.82138	2.37947	2.00752	1283
TSPAN18	1.90279	2.36644	1.98918	1283
LOC124902664	1.61936	2.34664	1.98169	1283
TP53I11	1.87264	2.4229	2.02107	1283
LOC105376649	1.64462	2.53991	2.00398	1283
LINC02685	1.65838	2.45254	1.93852	1283
LOC105376650	1.779	2.25144	1.92818	1283
PRDM11	1.89408	2.38495	2.01715	1283
LOC105376652	1.83615	2.34736	1.99411	1283
SYT13	1.88013	2.36519	2.00501	1283
LINC02696	1.46077	2.28972	1.87865	1283
LINC02687	1.84403	2.43334	2.00874	1283
LOC105376654	1.92664	2.43482	2.03749	1283
LOC105376655	1.86326	2.47841	2.06992	1283
LOC105376656	1.79779	2.42713	2.05769	1283
LOC124902665	1.54756	2.43592	2.03238	1283
CHST1	1.8612	2.36408	2.00712	1283
LOC124902666	1.66759	2.58272	2.04261	1283
MIR7154	1.41	2.56305	2.02656	1283
LOC100507384	1.71682	2.45913	2.08863	1283
LOC124902667	1.76103	2.43016	2.09671	1283
LINC02690	1.56438	2.63444	2.06738	1283
LINC02716	1.70241	2.61347	2.08778	1283
SLC35C1	1.87041	2.44575	2.10153	1283
CRY2	1.99441	2.48452	2.12933	1283
MAPK8IP1	1.93554	2.43252	2.07718	1283
LOC124902668	1.74113	2.68616	2.15173	1283
FREY1	1.70356	2.565	2.08506	1283
PEX16	1.89115	2.51649	2.09341	1283
LARGE2	1.89677	2.50115	2.10494	1283
PHF21A	1.95259	2.46298	2.08558	1283
LOC105376661	1.88579	2.44875	2.07484	1283
LOC101928894	1.80838	2.33221	2.06565	1283
LINC02710	1.82077	2.44039	2.09797	1283
LOC124902669	1.77579	2.4449	2.06254	1283
LINC02489	1.97205	2.49647	2.14189	1283
CREB3L1	1.9431	2.42429	2.09278	1283
DGKZ	2.01195	2.47652	2.15246	1283
MIR4688	1.76215	2.88365	2.27938	1283
MDK	1.83038	2.44849	2.08297	1283
CHRM4	1.94213	2.63678	2.20828	1283
AMBRA1	1.97874	2.46219	2.12812	1283
MIR3160-1	1.23413	2.25715	1.76798	1283
MIR3160-2	1.23413	2.25715	1.76798	1283
HARBI1	1.89464	2.50518	2.08617	1283
ATG13	1.94431	2.56903	2.09639	1283
ARHGAP1	1.94323	2.55255	2.10985	1283
ZNF408	1.87915	2.66163	2.16961	1283
F2	1.92123	2.4614	2.11381	1283
CKAP5	1.97767	2.47732	2.11772	1283
MIR5582	1.70026	2.94701	2.17725	1283
LOC124900314	1.59733	2.65746	2.08101	1283
SNORD67	1.59662	2.75931	2.13793	1283
LRP4-AS1	1.96751	2.44762	2.10429	1283
LRP4	1.9779	2.45227	2.08675	1283
CSTPP1	1.938	2.42601	2.0846	1283
LOC124902670	1.888	2.47227	2.1176	1283
LOC124902671	1.92854	2.48554	2.12508	1283
LOC124902672	1.74862	2.43593	2.07508	1283
ARFGAP2	1.91633	2.56809	2.14918	1283
PACSIN3	1.9029	2.58842	2.14682	1283
MIR6745	1.57892	2.75349	2.16814	1283
DDB2	1.87372	2.44545	2.06284	1283
ACP2	1.89238	2.63486	2.18065	1283
NR1H3	1.91767	2.48873	2.09831	1283
MADD	1.94377	2.47688	2.10202	1283
MADD-AS1	1.59103	2.50775	2.00488	1283
MYBPC3	1.93413	2.323	2.07881	1283
SPI1	1.79397	2.32337	1.97805	1283
SLC39A13-AS1	1.84467	2.39927	2.05146	1283
MIR4487	1.41877	2.53372	1.9684	1283
SLC39A13	1.93877	2.54006	2.16526	1283
PSMC3	1.8519	2.48534	2.09698	1283
LOC124902673	1.83426	2.44865	2.04848	1283
RAPSN	1.85513	2.46483	2.04695	1283
CELF1	1.87744	2.48209	2.11197	1283
PTPMT1	1.83377	2.44368	2.0696	1283
NUP160	1.90985	2.43496	2.09542	1283
PTPRJ	1.97128	2.44267	2.0615	1283
MIR3161	1.28085	2.41626	1.85629	1283
OR4B1	1.53369	2.62363	1.9632	1283
OR4X2	1.40649	2.35036	1.88564	1283
OR4X1	1.47454	2.47423	1.89565	1283
OR4S1	1.14862	2.58769	1.90753	1283
OR4C3	1.53787	2.68521	2.03726	1283
OR4C5	0.97615	2.57578	2.00086	1283
OR4A47	1.16787	2.58634	2.05429	1283
TRIM51G	0.97861	2.13126	1.78725	1283
TRIM49B	1.00333	2.22426	1.83273	1283
TRIM64C	1.43587	2.29965	1.92887	1283
FOLH1	1.78956	2.33447	1.94152	1283
GRM5P1	1.55608	2.28177	1.87476	1283
OR4C13	1.34746	2.44551	1.83873	1283
LOC124902811	1.66203	2.72882	1.86308	1283
SEPTIN7P11	1.67615	2.84333	1.88086	1283
LINC02750	1.63259	2.8129	1.83337	1283
LOC646813	0.87251	2.84341	1.85568	1283
OR4C46	1.01236	2.90751	1.76968	1283
OR4A5	1.37477	2.86675	1.86167	1283
TRIM48	0.86592	2.67454	1.7089	1283
TRIM51HP	1.5519	2.89091	1.81906	1283
OR4A16	1.429	2.9826	1.9169	1283
OR4A15	1.53685	2.93649	1.94228	1283
OR4C15	1.52177	2.96326	1.91751	1283
OR4C16	1.45395	2.82278	1.82281	1283
OR4C11	0.0	2.27844	1.47144	1283
OR4P4	0.0	2.30014	1.46044	1283
OR4S2	0.0	2.34572	1.4713	1283
OR4C6	0.65782	2.36993	1.64998	1283
OR5D3P	0.83169	2.76164	1.88939	1283
OR5D13	0.83892	2.66222	1.89808	1283
OR5D14	0.89659	2.86695	1.90473	1283
OR5L1	0.86115	2.79888	1.93412	1283
OR5D18	0.79131	2.81621	1.85752	1283
OR5L2	0.83856	3.15997	1.86103	1283
OR5D16	1.44492	2.85188	1.84976	1283
TRIM51	1.639	2.78116	1.83081	1283
OR5W2	1.47254	2.98747	1.87162	1283
OR5I1	0.80097	2.82567	1.92793	1283
OR10AG1	0.91256	2.47236	1.9397	1283
OR7E5P	0.88828	2.36639	1.87245	1283
OR5F1	0.82138	2.39321	1.88032	1283
OR5AS1	0.89618	2.43801	1.8813	1283
OR8I2	1.4742	2.23321	1.83608	1283
OR8H2	1.0862	2.32144	1.91699	1283
OR8H3	1.36651	2.4649	1.82104	1283
OR8J3	1.64397	2.49103	1.9881	1283
OR8K5	1.59864	2.4489	1.98323	1283
OR5J2	1.47138	2.46962	1.89351	1283
OR5M11	1.52715	2.38095	1.92259	1283
OR5M10	0.88728	2.48103	1.98996	1283
OR5M1	1.59505	2.37442	1.94005	1283
OR5AP2	1.66064	2.51559	2.02544	1283
OR5AR1	1.5362	2.39213	1.94352	1283
OR9G1	1.89108	2.55505	2.18414	1283
LINC02735	1.82618	2.39369	1.9713	1283
LOC105369310	1.85556	2.38885	2.01405	1283
OR5AK2	1.41236	2.5428	1.99249	1283
OR5AK4P	1.60172	2.56911	2.03812	1283
LOC105369309	1.94013	2.39047	2.01909	1283
LRRC55	1.81918	2.41177	2.01609	1283
APLNR	1.73782	2.43131	2.02948	1283
LOC107984364	1.91654	2.36903	2.06852	1283
TNKS1BP1	1.82992	2.3806	2.00599	1283
SSRP1	1.91951	2.49113	2.11933	1283
LOC124902831	1.62644	2.82777	2.13239	1283
P2RX3	1.90915	2.41737	2.02999	1283
PRG3	1.56959	2.30211	1.82007	1283
PRG2	1.68826	2.37608	1.97424	1283
SLC43A3	1.89938	2.42555	2.06542	1283
RTN4RL2	1.83205	2.33901	2.01208	1283
SLC43A1	1.91441	2.44614	2.06763	1283
TIMM10	1.63995	2.40759	2.04823	1283
SMTNL1	1.85205	2.48242	2.07846	1283
UBE2L6	1.84246	2.41983	2.04663	1283
SERPING1	1.84231	2.40318	2.03965	1283
MIR130AHG	1.80013	2.40301	2.00272	1283
MIR130A	1.61751	2.64572	2.13995	1283
YPEL4	1.74492	2.38619	2.00287	1283
CLP1	1.83141	2.6685	2.15441	1283
ZDHHC5	1.9231	2.67093	2.12005	1283
MED19	1.87192	2.65208	2.09891	1283
TMX2-CTNND1	1.92503	2.43591	2.06455	1283
TMX2	1.90741	2.49798	2.0825	1283
SELENOH	1.75577	2.55477	2.13817	1283
BTBD18	1.84785	2.46411	2.09661	1283
CTNND1	1.91877	2.42924	2.05962	1283
LOC107984365	1.65241	2.44459	2.02514	1283
LOC107984331	1.6531	2.33834	1.95825	1283
OR9Q1	1.89405	2.35485	1.98047	1283
OR6Q1	1.51402	2.4579	1.99902	1283
LOC124902674	1.70526	2.36585	1.92563	1283
OR9I1	1.74113	2.3669	1.98167	1283
OR9Q2	1.78779	2.39736	2.01566	1283
OR1S2	1.65108	2.693	2.10964	1283
OR1S1	1.59028	2.3549	1.93945	1283
OR10Q1	1.58967	2.42172	1.97518	1283
OR10W1	1.55831	2.36747	1.90353	1283
OR5B17	1.55628	2.55754	2.03151	1283
OR5B3	1.58467	2.31672	1.98714	1283
OR5B2	1.7749	2.33567	2.04144	1283
OR5B12	1.67279	2.3688	2.02679	1283
LOC105369313	1.8929	2.36177	2.03949	1283
OR5B21	1.70877	2.71067	2.0891	1283
LPXN	1.91077	2.4366	2.0393	1283
ZFP91	1.88977	2.42508	2.03826	1283
ZFP91-CNTF	1.90764	2.42342	2.04066	1283
CNTF	1.74556	2.49408	2.06455	1283
GLYAT	1.82197	2.40185	2.00098	1283
GLYATL2	1.66003	2.30808	1.8829	1283
GLYATL1	1.92313	2.3628	2.0287	1283
LOC283194	1.93313	2.40136	2.06774	1283
GLYATL1B	1.78746	2.6739	2.13457	1283
LOC105369315	1.83526	2.40357	2.02306	1283
FAM111B	1.93069	2.41272	2.09428	1283
FAM111A-DT	1.87528	2.47088	2.07378	1283
FAM111A	1.83582	2.52293	2.07395	1283
LOC124902601	1.54854	2.36311	1.93742	1283
DTX4	1.92662	2.41003	2.06977	1283
LOC124902675	1.91613	2.45027	2.07588	1283
MPEG1	1.77764	2.40762	2.06876	1283
OR5AN1	1.85992	2.38949	2.0359	1283
OR5A2	1.85413	2.43532	2.06072	1283
OR5A1	1.84	2.38623	2.00096	1283
OR4D6	1.54549	2.4988	1.9965	1283
OR4D10	1.786	2.36562	2.03329	1283
LOC124902818	1.52587	2.65052	2.06849	1283
OR4D11	1.713	2.47672	2.08859	1283
OR4D9	1.8259	2.411	2.0653	1283
LOC102723575	1.91518	2.48976	2.09708	1283
LINC02739	1.84869	2.67409	2.12092	1283
OSBP	1.96341	2.45462	2.09836	1283
MIR3162	1.46631	2.82744	2.12382	1283
LOC101927226	1.94292	2.52601	2.1143	1283
PATL1	1.90623	2.4238	2.09077	1283
PATL1-DT	1.80213	2.38582	2.04794	1283
OR10V1	1.70833	2.44362	2.0619	1283
OR10V2P	1.74892	2.62877	2.12878	1283
STX3	1.90018	2.44895	2.06039	1283
